film_code,cinema_code,tickets_sold,tickets_out,show_time,ticket_use
1493,432,101,0,4,101
1493,514,96,0,2,96
1493,486,146,0,1,146
1493,196,50,0,3,50
1493,223,86,0,6,86
1493,184,81,0,1,81
1493,245,84,0,2,84
1493,253,71,0,2,71
1493,531,81,0,2,81
1493,472,68,0,2,68
1493,457,95,0,5,95
1493,339,67,0,4,67
1493,162,63,0,2,63
1493,231,72,0,6,72
1493,474,40,0,1,40
1493,498,40,0,2,40
1493,534,38,9,4,29
1493,488,37,0,1,37
1493,441,56,0,6,56
1493,362,36,0,2,36
1493,251,30,0,6,30
1493,507,32,0,1,32
1493,517,15,0,2,15
1493,503,15,0,1,15
1493,55,70,0,1,70
1493,477,97,0,1,97
1493,488,26,0,1,26
1493,448,365,0,5,365
1493,141,123,0,8,123
1493,89,106,0,7,106
1493,52,125,0,7,125
1493,304,80,0,2,80
1493,163,85,0,2,85
1493,195,127,0,5,127
1493,172,113,0,5,113
1493,485,60,0,2,60
1493,34,72,0,3,72
1493,344,55,0,3,55
1493,51,74,0,3,74
1493,182,83,0,1,83
1493,524,41,0,4,41
1493,452,39,0,2,39
1493,306,94,0,5,94
1493,526,44,0,1,44
1493,291,74,0,5,74
1493,35,42,0,3,42
1493,431,39,0,6,39
1493,142,38,2,3,36
1493,316,62,0,8,62
1493,312,45,0,4,45
1493,238,60,0,3,60
1493,191,72,0,6,72
1493,489,24,0,8,24
1493,186,34,0,1,34
1493,164,56,0,3,56
1493,518,32,0,6,32
1493,499,25,0,2,25
1493,352,22,0,2,22
1493,181,25,0,2,25
1493,223,27,0,6,27
1493,474,21,0,1,21
1493,531,27,0,2,27
1493,196,18,0,6,18
1493,214,28,0,2,28
1493,39,14,0,3,14
1493,432,17,0,4,17
1493,204,19,0,10,19
1493,251,20,0,6,20
1493,184,14,0,1,14
1493,266,10,0,2,10
1493,231,16,0,5,16
1493,43,9,0,4,9
1493,556,6,0,3,6
1493,338,8,0,1,8
1493,453,10,0,1,10
1493,201,8,0,2,8
1493,253,8,0,2,8
1493,457,11,0,5,11
1493,534,7,0,2,7
1493,245,8,0,3,8
1493,222,6,0,1,6
1493,441,9,0,6,9
1493,521,4,0,1,4
1493,144,2,0,6,2
1493,339,2,0,4,2
1493,230,10,0,2,10
1493,230,30,0,4,30
1556,448,588,0,3,588
1556,304,313,0,3,313
1556,186,421,0,1,421
1556,344,136,0,3,136
1556,56,189,0,2,189
1556,489,99,0,5,99
1556,518,212,0,2,212
1556,52,95,0,7,95
1556,488,226,0,1,226
1556,524,74,2,4,72
1556,88,73,0,7,73
1556,513,69,0,1,69
1556,163,51,0,3,51
1556,210,58,0,5,58
1556,480,52,0,1,52
1556,184,79,0,1,79
1556,556,28,0,2,28
1556,115,14,0,2,14
1556,198,17,0,3,17
1556,380,12,0,1,12
1556,471,8,0,1,8
1556,142,3,0,3,3
1556,448,372,0,3,372
1556,304,196,0,3,196
1556,186,472,0,1,472
1556,56,160,0,2,160
1556,344,99,0,4,99
1556,518,210,0,2,210
1556,489,88,0,5,88
1556,163,128,0,4,128
1556,328,262,0,2,262
1556,52,58,0,7,58
1556,524,37,0,4,37
1556,210,52,0,5,52
1556,88,26,0,7,26
1556,513,19,0,1,19
1556,417,17,0,1,17
1556,556,21,0,2,21
1556,184,23,0,1,23
1556,198,12,0,3,12
1556,380,8,0,1,8
1556,471,9,0,1,9
1556,83,5,0,2,5
1556,115,4,0,2,4
1556,448,617,0,4,617
1556,344,369,0,4,369
1556,304,355,0,4,355
1556,518,356,1,5,355
1556,186,322,0,1,322
1556,52,240,0,7,240
1556,163,238,0,5,238
1556,56,272,0,3,272
1556,88,173,0,7,173
1556,489,102,0,6,102
1556,556,119,0,2,119
1556,524,74,0,4,74
1556,210,104,0,5,104
1556,480,101,2,1,99
1556,184,57,0,1,57
1556,115,42,1,2,41
1556,198,59,0,3,59
1556,328,30,0,1,30
1556,529,19,0,1,19
1556,142,16,0,3,16
1556,222,19,0,1,19
1556,448,400,0,3,400
1556,163,521,0,5,521
1556,304,194,0,4,194
1556,186,419,0,1,419
1556,56,163,0,3,163
1556,243,334,0,2,334
1556,489,70,0,5,70
1556,344,63,0,4,63
1556,524,46,0,4,46
1556,52,43,0,7,43
1556,518,51,0,3,51
1556,210,44,0,5,44
1556,184,59,0,1,59
1556,88,17,0,7,17
1556,531,25,0,2,25
1556,198,21,0,3,21
1556,286,9,0,1,9
1556,471,4,0,1,4
1556,529,5,0,1,5
1556,222,2,0,1,2
1556,556,4,0,1,4
1556,488,7,0,1,7
1556,163,506,0,5,506
1556,304,165,0,3,165
1556,186,411,0,1,411
1556,518,127,0,3,127
1556,300,162,0,1,162
1556,489,74,3,5,71
1556,243,338,0,2,338
1556,344,63,0,4,63
1556,448,58,0,3,58
1556,471,116,0,1,116
1556,524,35,0,4,35
1556,312,50,0,2,50
1556,35,80,0,1,80
1556,52,32,0,7,32
1556,210,50,0,5,50
1556,484,41,0,1,41
1556,362,49,0,2,49
1556,184,38,0,1,38
1556,380,10,0,1,10
1556,88,8,0,7,8
1556,198,12,0,3,12
1556,56,9,0,3,9
1556,556,16,0,2,16
1556,488,27,0,1,27
1556,324,3,0,1,3
1556,448,570,0,3,570
1556,304,429,0,4,429
1556,524,296,0,5,296
1556,186,438,0,1,438
1556,344,250,0,4,250
1556,56,383,0,3,383
1556,518,169,0,6,169
1556,52,167,0,7,167
1556,489,117,0,5,117
1556,88,83,0,7,83
1556,163,52,0,4,52
1556,210,43,0,5,43
1556,480,40,0,1,40
1556,471,27,3,1,24
1556,184,20,0,1,20
1556,556,14,0,2,14
1556,531,13,0,2,13
1556,488,39,0,1,39
1556,324,7,0,1,7
1556,198,5,0,3,5
1556,163,2060,6,9,2054
1556,448,570,0,3,570
1556,304,384,0,3,384
1556,344,282,0,4,282
1556,518,307,0,5,307
1556,186,434,0,1,434
1556,489,165,1,5,164
1556,56,184,0,3,184
1556,88,112,0,5,112
1556,52,89,0,7,89
1556,524,65,0,2,65
1556,556,68,0,2,68
1556,142,60,0,3,60
1556,210,45,0,3,45
1556,184,66,0,1,66
1556,566,36,0,1,36
1556,480,41,0,1,41
1556,475,37,2,2,35
1556,471,23,0,1,23
1556,488,112,0,1,112
1556,486,25,0,1,25
1556,380,14,0,1,14
1556,531,14,0,2,14
1556,324,9,0,1,9
1556,198,9,0,3,9
1556,539,5,0,1,5
1556,484,5,0,2,5
1556,115,2,15,2,-13
1556,448,564,0,3,564
1556,304,297,0,3,297
1556,163,626,0,6,626
1556,344,201,0,4,201
1556,186,428,0,1,428
1556,56,207,0,3,207
1556,518,261,1,6,260
1556,489,113,0,5,113
1556,52,107,0,7,107
1556,524,76,0,2,76
1556,556,83,0,2,83
1556,452,79,0,1,79
1556,480,74,0,1,74
1556,88,43,0,7,43
1556,488,266,0,1,266
1556,115,43,3,2,40
1556,380,39,0,1,39
1556,142,34,0,3,34
1556,210,33,0,3,33
1556,555,100,0,1,100
1556,181,17,0,2,17
1556,474,22,0,1,22
1556,484,28,0,2,28
1556,198,20,0,3,20
1556,461,26,0,2,26
1556,471,14,0,1,14
1556,540,32,0,1,32
1556,184,8,0,1,8
1556,323,9,0,4,9
1556,566,4,0,1,4
1556,249,18,0,1,18
1556,531,6,0,1,6
1556,502,7,0,1,7
1556,324,4,0,1,4
1556,529,1,0,1,1
1556,448,375,0,3,375
1556,163,532,0,5,532
1556,304,176,0,3,176
1556,186,431,0,1,431
1556,56,171,0,3,171
1556,489,79,0,5,79
1556,344,80,0,4,80
1556,39,130,0,1,130
1556,524,44,0,2,44
1556,488,140,0,1,140
1556,52,40,0,6,40
1556,35,80,0,1,80
1556,452,46,0,1,46
1556,210,35,0,3,35
1556,461,50,0,1,50
1556,417,16,5,1,11
1556,88,12,0,7,12
1556,531,18,0,2,18
1556,324,15,0,1,15
1556,198,13,0,3,13
1556,543,18,0,2,18
1556,518,12,0,3,12
1556,184,8,0,1,8
1556,181,6,0,2,6
1556,222,6,0,2,6
1556,507,8,0,1,8
1556,484,7,0,2,7
1556,502,8,0,1,8
1556,249,15,0,1,15
1556,115,3,0,2,3
1556,142,2,0,3,2
1556,380,2,0,1,2
1556,448,669,0,4,669
1556,163,594,0,4,594
1556,344,413,0,4,413
1556,304,385,0,4,385
1556,186,330,0,1,330
1556,56,300,0,3,300
1556,489,171,0,6,171
1556,88,181,0,7,181
1556,513,115,0,1,115
1556,556,107,0,3,107
1556,210,127,0,4,127
1556,83,126,0,4,126
1556,518,95,0,4,95
1556,524,66,0,2,66
1556,115,93,0,2,93
1556,359,140,0,1,140
1556,181,68,0,2,68
1556,480,108,0,1,108
1556,380,56,0,1,56
1556,488,67,0,1,67
1556,35,52,0,1,52
1556,142,50,0,3,50
1556,184,48,0,1,48
1556,529,29,0,1,29
1556,540,53,0,1,53
1556,531,40,0,2,40
1556,474,23,0,1,23
1556,555,30,0,1,30
1556,528,14,0,1,14
1556,198,23,0,1,23
1556,323,25,0,4,25
1556,214,26,0,1,26
1556,505,13,0,2,13
1556,502,7,0,1,7
1556,461,14,0,1,14
1556,519,7,0,1,7
1556,249,10,0,1,10
1556,539,4,0,1,4
1556,484,6,0,3,6
1556,324,4,0,1,4
1556,448,420,0,3,420
1556,518,202,0,5,202
1556,304,96,0,3,96
1556,344,60,0,3,60
1556,489,42,0,3,42
1556,524,41,0,3,41
1556,52,45,0,7,45
1556,163,23,0,3,23
1556,328,44,0,1,44
1556,88,28,0,7,28
1556,181,12,0,3,12
1556,83,19,0,2,19
1556,142,7,0,6,7
1556,210,8,0,1,8
1556,56,8,0,2,8
1556,529,2,0,2,2
1556,163,1161,0,6,1161
1556,448,313,0,3,313
1556,304,170,0,3,170
1556,186,413,0,1,413
1556,56,172,0,3,172
1556,489,78,0,5,78
1556,262,169,0,1,169
1556,344,38,0,4,38
1556,35,65,0,1,65
1556,88,26,0,7,26
1556,524,16,0,2,16
1556,518,30,0,5,30
1556,210,28,0,3,28
1556,194,39,0,1,39
1556,396,35,0,1,35
1556,488,38,0,1,38
1556,184,27,0,1,27
1556,480,18,0,1,18
1556,455,13,0,6,13
1556,531,16,0,2,16
1556,324,13,0,1,13
1556,556,9,0,2,9
1556,474,9,0,1,9
1556,312,9,0,1,9
1556,181,6,0,2,6
1556,519,12,0,1,12
1556,115,5,0,2,5
1556,461,10,0,1,10
1556,286,7,0,3,7
1556,198,7,0,3,7
1556,142,4,0,3,4
1556,432,5,0,4,5
1556,528,3,0,1,3
1556,359,10,0,1,10
1556,502,5,0,1,5
1556,448,356,0,3,356
1556,304,155,0,3,155
1556,186,418,0,1,418
1556,518,259,0,4,259
1556,489,98,0,5,98
1556,344,52,0,4,52
1556,262,115,0,1,115
1556,83,99,0,2,99
1556,35,54,0,1,54
1556,210,32,0,3,32
1556,88,17,0,7,17
1556,524,12,0,2,12
1556,556,10,0,2,10
1556,163,10,0,3,10
1556,184,13,0,1,13
1556,56,10,0,3,10
1556,181,12,0,2,12
1556,432,22,0,4,22
1556,455,11,0,6,11
1556,540,29,0,1,29
1556,471,20,0,2,20
1556,480,11,0,1,11
1556,323,12,0,4,12
1556,115,7,0,2,7
1556,519,14,0,1,14
1556,312,7,0,1,7
1556,198,7,0,3,7
1556,488,11,0,1,11
1556,529,7,0,1,7
1556,531,6,0,2,6
1556,517,7,0,1,7
1556,539,2,0,1,2
1556,214,4,0,1,4
1556,142,2,0,3,2
1556,532,2,0,2,2
1556,521,2,0,1,2
1556,448,580,0,3,580
1556,304,256,0,4,256
1556,518,228,0,5,228
1556,344,68,0,5,68
1556,489,70,0,3,70
1556,524,65,0,2,65
1556,285,100,0,1,100
1556,163,47,0,4,47
1556,513,66,0,1,66
1556,210,51,0,1,51
1556,88,30,0,7,30
1556,198,29,0,3,29
1556,56,19,0,2,19
1556,184,39,0,1,39
1556,115,32,0,2,32
1556,380,17,0,1,17
1556,312,13,0,1,13
1556,556,10,0,2,10
1556,488,23,0,1,23
1556,214,15,0,1,15
1556,181,3,0,2,3
1556,528,3,0,1,3
1556,471,4,2,2,2
1556,455,4,0,6,4
1556,461,6,0,1,6
1556,539,4,0,1,4
1556,470,5,0,2,5
1556,432,6,0,4,6
1556,531,4,0,2,4
1556,249,8,0,1,8
1556,519,3,0,1,3
1556,540,5,0,1,5
1556,480,2,0,1,2
1556,324,2,0,1,2
1556,532,3,0,2,3
1556,521,1,0,1,1
1556,448,636,0,4,636
1556,304,323,0,3,323
1556,344,238,0,4,238
1556,518,358,0,5,358
1556,88,139,0,7,139
1556,489,106,1,3,105
1556,524,73,0,2,73
1556,556,102,0,2,102
1556,480,124,0,2,124
1556,513,71,0,1,71
1556,163,81,0,3,81
1556,56,64,0,2,64
1556,210,55,0,1,55
1556,181,41,0,2,41
1556,455,59,0,6,59
1556,432,120,0,4,120
1556,198,57,0,3,57
1556,184,49,0,1,49
1556,142,33,0,3,33
1556,83,21,0,2,21
1556,115,18,0,2,18
1556,528,15,0,1,15
1556,471,26,0,2,26
1556,380,16,0,1,16
1556,529,13,0,1,13
1556,312,19,0,1,19
1556,461,24,0,3,24
1556,531,20,0,2,20
1556,359,26,84,1,-58
1556,286,15,0,3,15
1556,447,11,0,2,11
1556,539,16,0,1,16
1556,484,12,0,3,12
1556,488,18,0,1,18
1556,323,10,0,4,10
1556,521,9,0,1,9
1556,473,10,0,1,10
1556,365,7,0,4,7
1556,214,7,0,1,7
1556,532,5,0,2,5
1556,548,6,0,1,6
1556,555,6,0,1,6
1556,512,6,0,1,6
1556,470,4,0,2,4
1556,249,8,0,1,8
1556,324,2,0,1,2
1556,448,554,0,3,554
1556,344,242,0,4,242
1556,304,218,0,4,218
1556,518,194,0,4,194
1556,427,103,0,1,103
1556,34,100,0,1,100
1556,524,71,0,2,71
1556,489,84,0,3,84
1556,307,233,0,2,233
1556,163,86,0,4,86
1556,513,62,0,1,62
1556,556,62,0,3,62
1556,88,56,0,7,56
1556,480,88,0,2,88
1556,210,57,0,1,57
1556,262,100,0,1,100
1556,198,59,0,3,59
1556,432,119,0,4,119
1556,56,39,0,2,39
1556,115,34,0,2,34
1556,455,41,0,6,41
1556,396,65,0,1,65
1556,83,26,0,2,26
1556,471,32,0,2,32
1556,447,21,0,2,21
1556,312,27,0,1,27
1556,359,61,100,1,-39
1556,475,22,0,2,22
1556,534,22,0,1,22
1556,461,29,0,3,29
1556,362,35,0,2,35
1556,380,17,0,1,17
1556,184,16,0,1,16
1556,142,12,0,3,12
1556,484,19,0,3,19
1556,473,22,0,1,22
1556,472,13,0,1,13
1556,543,17,0,1,17
1556,540,13,0,1,13
1556,531,13,0,2,13
1556,365,10,0,4,10
1556,286,10,0,3,10
1556,324,10,0,1,10
1556,247,15,0,1,15
1556,503,8,0,5,8
1556,251,9,0,1,9
1556,181,8,0,2,8
1556,548,12,0,1,12
1556,512,10,0,1,10
1556,519,10,0,1,10
1556,539,4,0,1,4
1556,528,5,0,1,5
1556,488,8,0,1,8
1556,214,6,0,1,6
1556,532,4,0,2,4
1556,521,4,0,1,4
1556,249,10,0,1,10
1556,517,2,0,1,2
1556,448,446,0,3,446
1556,39,319,0,1,319
1556,344,159,0,7,159
1556,304,132,0,3,132
1556,518,222,0,5,222
1556,34,100,0,1,100
1556,555,133,0,1,133
1556,489,43,0,3,43
1556,83,116,0,4,116
1556,524,41,0,3,41
1556,71,60,4,1,56
1556,556,38,0,3,38
1556,480,61,0,1,61
1556,163,41,0,4,41
1556,210,36,0,1,36
1556,88,26,0,7,26
1556,198,37,0,3,37
1556,56,19,0,2,19
1556,396,35,0,1,35
1556,380,20,0,1,20
1556,359,53,0,2,53
1556,471,25,0,2,25
1556,540,24,0,1,24
1556,115,13,0,2,13
1556,181,17,0,3,17
1556,286,16,0,3,16
1556,461,21,0,3,21
1556,455,13,0,2,13
1556,474,13,0,1,13
1556,484,17,0,3,17
1556,503,11,0,3,11
1556,543,16,0,1,16
1556,472,10,0,1,10
1556,531,11,0,2,11
1556,247,16,0,1,16
1556,365,8,0,4,8
1556,312,7,0,1,7
1556,324,6,0,2,6
1556,323,6,0,4,6
1556,432,4,0,4,4
1556,470,6,0,2,6
1556,214,6,0,1,6
1556,532,8,0,2,8
1556,529,3,0,1,3
1556,521,2,0,1,2
1556,448,723,0,5,723
1556,344,463,0,4,463
1556,163,631,0,6,631
1556,304,292,0,3,292
1556,518,310,2,6,308
1556,489,181,1,6,180
1556,352,175,0,3,175
1556,328,241,0,5,241
1556,513,156,0,1,156
1556,91,153,0,5,153
1556,556,152,0,4,152
1556,83,179,0,6,179
1556,39,149,0,3,149
1556,51,142,0,3,142
1556,181,135,0,3,135
1556,88,131,0,7,131
1556,210,140,0,3,140
1556,524,86,0,4,86
1556,222,165,0,2,165
1556,34,100,0,1,100
1556,480,166,0,2,166
1556,522,71,0,1,71
1556,555,155,0,1,155
1556,461,172,0,4,172
1556,160,105,0,2,105
1556,432,122,0,4,122
1556,266,48,0,3,48
1556,286,95,0,3,95
1556,452,45,0,2,45
1556,115,67,0,3,67
1556,182,66,0,1,66
1556,172,65,0,6,65
1556,499,51,0,1,51
1556,390,61,0,2,61
1556,380,60,0,1,60
1556,142,57,0,3,57
1556,184,69,0,2,69
1556,455,67,1,2,66
1556,198,62,0,3,62
1556,312,48,0,1,48
1556,447,48,0,2,48
1556,540,54,0,1,54
1556,529,23,0,1,23
1556,323,41,0,4,41
1556,505,37,0,2,37
1556,442,22,0,1,22
1556,472,31,0,1,31
1556,214,39,0,1,39
1556,484,32,0,3,32
1556,521,29,0,2,29
1556,473,35,0,1,35
1556,531,25,0,2,25
1556,539,15,0,1,15
1556,502,14,0,1,14
1556,359,22,0,1,22
1556,507,26,0,1,26
1556,488,20,0,1,20
1556,324,16,0,2,16
1556,331,15,0,1,15
1556,471,7,0,2,7
1556,285,10,0,2,10
1556,247,11,0,1,11
1556,194,12,0,1,12
1556,470,9,0,2,9
1556,519,6,0,1,6
1556,541,7,0,4,7
1556,543,3,0,1,3
1556,496,5,0,2,5
1556,532,2,0,2,2
1556,249,7,0,1,7
1556,448,395,0,4,395
1556,163,422,0,5,422
1556,304,132,0,4,132
1556,344,93,0,4,93
1556,489,97,0,8,97
1556,518,125,0,7,125
1556,34,100,0,1,100
1556,210,44,0,3,44
1556,396,80,0,1,80
1556,524,24,0,4,24
1556,35,30,0,1,30
1556,51,29,0,3,29
1556,172,29,0,6,29
1556,312,34,0,1,34
1556,88,22,0,7,22
1556,39,16,0,3,16
1556,556,14,0,2,14
1556,474,20,0,1,20
1556,184,26,0,2,26
1556,83,14,0,6,14
1556,484,23,0,3,23
1556,160,15,0,2,15
1556,432,19,0,4,19
1556,182,21,0,1,21
1556,453,25,0,1,25
1556,198,13,0,3,13
1556,512,18,0,2,18
1556,380,12,0,1,12
1556,323,15,0,4,15
1556,501,22,0,1,22
1556,480,12,0,2,12
1556,390,8,0,2,8
1556,324,11,0,2,11
1556,475,11,0,2,11
1556,503,5,0,3,5
1556,452,5,0,2,5
1556,266,5,0,3,5
1556,455,9,0,2,9
1556,328,10,0,5,10
1556,142,7,0,3,7
1556,352,8,0,3,8
1556,472,9,0,1,9
1556,91,5,0,5,5
1556,181,5,0,3,5
1556,531,8,0,2,8
1556,529,7,0,1,7
1556,222,5,0,1,5
1556,461,6,0,3,6
1556,502,5,0,1,5
1556,488,6,0,1,6
1556,359,7,0,1,7
1556,214,4,0,1,4
1556,540,2,0,1,2
1556,519,2,0,1,2
1556,144,1,0,4,1
1556,448,473,0,5,473
1556,163,318,0,5,318
1556,518,149,0,7,149
1556,34,100,0,1,100
1556,344,63,0,4,63
1556,304,61,0,3,61
1556,480,95,0,2,95
1556,83,111,0,6,111
1556,524,38,0,4,38
1556,471,114,0,2,114
1556,210,44,0,3,44
1556,513,56,0,1,56
1556,452,45,0,3,45
1556,262,65,0,1,65
1556,184,59,0,2,59
1556,556,33,0,3,33
1556,555,42,0,1,42
1556,328,25,0,5,25
1556,39,13,0,3,13
1556,172,15,0,6,15
1556,362,42,0,2,42
1556,91,11,0,5,11
1556,519,26,0,1,26
1556,160,16,0,2,16
1556,182,24,0,1,24
1556,51,10,0,2,10
1556,541,22,0,4,22
1556,198,15,0,3,15
1556,432,18,0,4,18
1556,162,34,0,1,34
1556,390,9,0,2,9
1556,489,7,0,6,7
1556,191,17,0,3,17
1556,352,5,0,3,5
1556,359,12,0,1,12
1556,88,7,0,7,7
1556,144,8,0,4,8
1556,312,8,0,2,8
1556,447,8,0,2,8
1556,521,9,0,2,9
1556,247,13,0,1,13
1556,142,5,0,6,5
1556,324,7,0,2,7
1556,181,5,0,3,5
1556,455,6,2,2,4
1556,502,9,0,1,9
1556,475,6,0,2,6
1556,531,6,0,2,6
1556,488,8,0,1,8
1556,266,4,0,3,4
1556,461,4,0,3,4
1556,540,2,0,1,2
1556,442,1,0,1,1
1556,397,2,0,3,2
1556,214,2,0,1,2
1556,532,1,0,2,1
1556,448,728,0,6,728
1556,344,453,0,4,453
1556,304,361,0,4,361
1556,518,141,0,7,141
1556,489,161,0,6,161
1556,39,194,0,3,194
1556,91,186,0,5,186
1556,83,223,0,6,223
1556,524,128,0,4,128
1556,163,59,11,3,48
1556,34,100,0,1,100
1556,115,119,0,3,119
1556,88,94,0,7,94
1556,210,56,0,3,56
1556,352,60,0,3,60
1556,266,58,0,3,58
1556,513,75,0,1,75
1556,285,85,0,2,85
1556,51,55,0,2,55
1556,184,51,0,2,51
1556,328,28,0,5,28
1556,480,23,0,2,23
1556,182,32,0,1,32
1556,160,18,0,2,18
1556,474,18,0,1,18
1556,181,14,0,3,14
1556,144,17,0,4,17
1556,432,25,0,4,25
1556,507,19,0,1,19
1556,324,14,0,3,14
1556,503,12,0,2,12
1556,556,8,0,3,8
1556,472,13,0,1,13
1556,390,9,0,2,9
1556,455,11,0,2,11
1556,476,17,0,1,17
1556,162,28,0,1,28
1556,528,12,0,1,12
1556,191,16,0,3,16
1556,142,8,0,6,8
1556,214,27,0,3,27
1556,486,13,0,1,13
1556,247,9,0,1,9
1556,473,15,0,1,15
1556,479,6,0,2,6
1556,362,6,0,2,6
1556,198,6,0,3,6
1556,531,7,0,2,7
1556,221,5,0,1,5
1556,516,5,0,1,5
1556,359,6,0,1,6
1556,223,5,0,4,5
1556,502,6,0,1,6
1556,540,5,0,1,5
1556,519,5,0,1,5
1556,461,5,0,3,5
1556,172,2,0,5,2
1556,312,2,0,1,2
1556,542,2,0,4,2
1556,194,2,0,1,2
1556,448,528,0,3,528
1556,304,225,0,3,225
1556,518,416,0,9,416
1556,513,119,0,1,119
1556,524,105,0,4,105
1556,163,78,0,3,78
1556,181,104,0,4,104
1556,489,62,0,3,62
1556,52,40,0,7,40
1556,556,40,0,1,40
1556,344,26,0,1,26
1556,210,38,0,2,38
1556,142,34,0,3,34
1556,529,26,0,2,26
1556,88,22,0,7,22
1556,115,18,0,2,18
1556,475,22,0,2,22
1556,184,25,0,1,25
1556,499,7,0,2,7
1556,380,8,0,1,8
1556,56,6,0,2,6
1556,448,797,0,6,797
1556,304,296,0,3,296
1556,344,282,0,4,282
1556,210,433,0,4,433
1556,518,266,0,5,266
1556,489,157,0,6,157
1556,480,275,0,3,275
1556,524,158,2,4,156
1556,513,105,0,1,105
1556,34,100,0,1,100
1556,163,107,0,4,107
1556,39,69,0,3,69
1556,556,67,0,3,67
1556,352,62,0,3,62
1556,88,57,0,7,57
1556,452,43,0,2,43
1556,51,55,0,3,55
1556,83,60,0,6,60
1556,266,40,0,4,40
1556,328,79,0,5,79
1556,91,45,0,5,45
1556,359,175,0,1,175
1556,221,52,0,1,52
1556,160,63,0,2,63
1556,455,58,1,2,57
1556,430,62,0,1,62
1556,172,46,0,6,46
1556,115,43,7,3,36
1556,312,53,0,2,53
1556,181,29,0,3,29
1556,184,40,0,2,40
1556,432,46,0,4,46
1556,141,15,0,1,15
1556,519,66,0,2,66
1556,182,24,0,1,24
1556,380,24,0,1,24
1556,555,37,0,1,37
1556,499,15,0,2,15
1556,324,25,0,3,25
1556,191,34,0,3,34
1556,540,28,0,1,28
1556,528,23,0,1,23
1556,144,20,0,4,20
1556,223,22,0,4,22
1556,461,29,0,3,29
1556,222,18,0,1,18
1556,198,19,0,3,19
1556,201,19,0,5,19
1556,415,19,0,1,19
1556,390,13,0,2,13
1556,471,16,0,2,16
1556,516,16,0,1,16
1556,468,23,0,2,23
1556,243,20,0,2,20
1556,529,9,0,1,9
1556,472,15,0,1,15
1556,300,12,0,1,12
1556,479,12,0,2,12
1556,428,13,0,1,13
1556,531,14,0,2,14
1556,362,11,0,2,11
1556,453,11,0,5,11
1556,247,14,0,1,14
1556,142,7,0,4,7
1556,490,9,0,1,9
1556,502,12,0,1,12
1556,447,7,0,4,7
1556,165,7,0,1,7
1556,285,5,0,2,5
1556,484,8,0,3,8
1556,473,9,0,1,9
1556,214,8,0,3,8
1556,323,6,0,4,6
1556,541,6,0,4,6
1556,194,5,0,1,5
1556,381,3,0,4,3
1556,521,3,0,2,3
1556,249,8,0,1,8
1556,477,2,0,1,2
1556,539,1,0,1,1
1556,448,735,0,6,735
1556,344,246,0,4,246
1556,304,209,0,3,209
1556,51,218,0,7,218
1556,518,277,1,7,276
1556,210,226,0,6,226
1556,524,128,0,4,128
1556,163,143,1,5,142
1556,489,121,0,6,121
1556,222,154,0,1,154
1556,34,100,0,1,100
1556,513,58,0,1,58
1556,39,55,0,3,55
1556,352,44,0,3,44
1556,266,41,0,4,41
1556,88,47,0,7,47
1556,480,73,0,3,73
1556,160,99,0,2,99
1556,362,123,0,4,123
1556,415,62,0,1,62
1556,83,42,0,6,42
1556,328,59,0,5,59
1556,432,65,0,4,65
1556,324,54,0,3,54
1556,91,26,0,5,26
1556,461,62,0,3,62
1556,430,42,0,1,42
1556,115,29,0,3,29
1556,221,29,0,1,29
1556,172,27,0,6,27
1556,556,22,0,2,22
1556,201,36,0,5,36
1556,390,25,0,2,25
1556,191,48,0,3,48
1556,540,39,0,1,39
1556,455,28,0,3,28
1556,181,22,0,3,22
1556,555,44,0,1,44
1556,501,40,0,2,40
1556,184,23,0,2,23
1556,471,28,0,2,28
1556,198,25,0,3,25
1556,516,20,0,1,20
1556,182,19,0,1,19
1556,488,36,0,1,36
1556,144,17,0,4,17
1556,141,9,0,1,9
1556,453,18,0,4,18
1556,519,42,0,2,42
1556,531,21,0,2,21
1556,142,12,0,6,12
1556,528,16,0,1,16
1556,479,14,0,2,14
1556,442,11,0,1,11
1556,380,10,0,1,10
1556,473,22,0,1,22
1556,312,13,0,2,13
1556,381,24,0,4,24
1556,533,14,0,1,14
1556,247,19,0,1,19
1556,452,5,0,2,5
1556,472,10,0,1,10
1556,402,14,0,2,14
1556,214,14,0,3,14
1556,428,9,0,1,9
1556,490,9,0,1,9
1556,323,10,0,4,10
1556,243,9,0,2,9
1556,484,9,0,3,9
1556,152,11,0,2,11
1556,502,10,0,1,10
1556,529,4,0,1,4
1556,194,9,0,1,9
1556,477,9,0,1,9
1556,397,9,0,3,9
1556,539,4,0,2,4
1556,505,6,0,1,6
1556,165,4,0,1,4
1556,496,6,0,2,6
1556,543,5,0,1,5
1556,474,3,0,1,3
1556,542,3,0,4,3
1556,470,3,0,2,3
1556,223,2,0,4,2
1556,521,2,0,2,2
1556,448,683,0,6,683
1556,344,259,0,4,259
1556,304,153,0,3,153
1556,210,190,0,6,190
1556,518,168,0,6,168
1556,262,320,0,1,320
1556,34,100,0,1,100
1556,163,100,0,5,100
1556,160,114,0,2,114
1556,524,68,2,4,66
1556,328,133,0,5,133
1556,480,80,0,3,80
1556,51,41,0,5,41
1556,489,28,0,3,28
1556,501,56,0,2,56
1556,555,67,0,1,67
1556,352,21,0,4,21
1556,221,39,0,1,39
1556,182,62,0,2,62
1556,141,19,0,2,19
